route_no,survey_no,survey.starting,dog_type,number,number.km,Date,Year,Month,time_point,Adult,Female,Neutered,Lactating,CNR
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Female unnotched,61,,8/11/2014,2014,11,2,1,1,0,0,0
10,24,2014-11-08T06:48:00Z,Lactating,11,,8/11/2014,2014,11,2,1,1,0,1,0
10,24,2014-11-08T06:48:00Z,Lactating,11,,8/11/2014,2014,11,2,1,1,0,1,0
10,24,2014-11-08T06:48:00Z,Lactating,11,,8/11/2014,2014,11,2,1,1,0,1,0
10,24,2014-11-08T06:48:00Z,Lactating,11,,8/11/2014,2014,11,2,1,1,0,1,0
10,24,2014-11-08T06:48:00Z,Lactating,11,,8/11/2014,2014,11,2,1,1,0,1,0
10,24,2014-11-08T06:48:00Z,Lactating,11,,8/11/2014,2014,11,2,1,1,0,1,0
10,24,2014-11-08T06:48:00Z,Lactating,11,,8/11/2014,2014,11,2,1,1,0,1,0
10,24,2014-11-08T06:48:00Z,Lactating,11,,8/11/2014,2014,11,2,1,1,0,1,0
10,24,2014-11-08T06:48:00Z,Lactating,11,,8/11/2014,2014,11,2,1,1,0,1,0
10,24,2014-11-08T06:48:00Z,Lactating,11,,8/11/2014,2014,11,2,1,1,0,1,0
10,24,2014-11-08T06:48:00Z,Lactating,11,,8/11/2014,2014,11,2,1,1,0,1,0
10,24,2014-11-08T06:48:00Z,Male notched,1,,8/11/2014,2014,11,2,1,0,1,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Male unnotched,55,,8/11/2014,2014,11,2,1,0,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Pup,14,,8/11/2014,2014,11,2,0,,0,0,0
10,24,2014-11-08T06:48:00Z,Unknown adult,4,,8/11/2014,2014,11,2,1,,0,0,0
10,24,2014-11-08T06:48:00Z,Unknown adult,4,,8/11/2014,2014,11,2,1,,0,0,0
10,24,2014-11-08T06:48:00Z,Unknown adult,4,,8/11/2014,2014,11,2,1,,0,0,0
10,24,2014-11-08T06:48:00Z,Unknown adult,4,,8/11/2014,2014,11,2,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Female notched,1,,20/5/2015,2015,5,3,1,1,1,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Female unnotched,36,,20/5/2015,2015,5,3,1,1,0,0,0
10,53,2015-05-20T05:45:00Z,Male notched,3,,20/5/2015,2015,5,3,1,0,1,0,0
10,53,2015-05-20T05:45:00Z,Male notched,3,,20/5/2015,2015,5,3,1,0,1,0,0
10,53,2015-05-20T05:45:00Z,Male notched,3,,20/5/2015,2015,5,3,1,0,1,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Male unnotched,44,,20/5/2015,2015,5,3,1,0,0,0,0
10,53,2015-05-20T05:45:00Z,Pup,2,,20/5/2015,2015,5,3,0,,0,0,0
10,53,2015-05-20T05:45:00Z,Pup,2,,20/5/2015,2015,5,3,0,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,53,2015-05-20T05:45:00Z,Unknown adult,53,,20/5/2015,2015,5,3,1,,0,0,0
10,77,2015-11-15T06:35:00Z,Female notched,4,,15/11/2015,2015,11,4,1,1,1,0,0
10,77,2015-11-15T06:35:00Z,Female notched,4,,15/11/2015,2015,11,4,1,1,1,0,0
10,77,2015-11-15T06:35:00Z,Female notched,4,,15/11/2015,2015,11,4,1,1,1,0,0
10,77,2015-11-15T06:35:00Z,Female notched,4,,15/11/2015,2015,11,4,1,1,1,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
10,77,2015-11-15T06:35:00Z,Female unnotched,35,,15/11/2015,2015,11,4,1,1,0,0,0
